Order,Lot Frontage,Lot Frontage,Garage Area,House Style,Fireplaces,Garage Type,Garage Cars,Yr Sold,SalePrice
1603,59.0,59.0,264.0,1Story,0,Attchd,1.0,2008,128500
1604,37.0,37.0,264.0,1Story,0,Attchd,1.0,2008,119500
1605,60.0,60.0,264.0,1Story,1,Attchd,1.0,2008,130500
1606,60.0,60.0,816.0,1Story,0,Detchd,2.0,2008,138000
1607,60.0,60.0,264.0,1Story,0,Attchd,1.0,2008,134500
1608,75.0,75.0,423.0,1.5Fin,0,Attchd,1.0,2008,160000
1609,74.0,74.0,484.0,1Story,0,Attchd,2.0,2008,137500
1610,,,530.0,2Story,1,Attchd,2.0,2008,172000
1611,,,288.0,2.5Unf,0,Detchd,1.0,2008,103000
1612,85.0,85.0,525.0,1Story,1,Attchd,2.0,2007,167300
1613,85.0,85.0,526.0,1Story,1,Attchd,2.0,2007,167000
1614,95.0,95.0,516.0,1Story,2,Attchd,2.0,2007,244000
1615,95.0,95.0,621.0,1Story,1,Attchd,2.0,2007,268000
1616,,,433.0,2Story,1,BuiltIn,2.0,2007,225000
1617,,,373.0,2Story,1,BuiltIn,2.0,2007,168000
1618,,,388.0,2Story,0,Attchd,2.0,2007,177000
1619,57.0,57.0,460.0,2Story,1,Attchd,2.0,2007,169000
1620,56.0,56.0,390.0,SLvl,1,BuiltIn,2.0,2007,161500
1621,41.0,41.0,499.0,1Story,0,Attchd,2.0,2007,251000
1622,,,398.0,SLvl,1,BuiltIn,2.0,2007,160000
1623,,,451.0,2Story,1,Attchd,2.0,2007,180000
1624,63.0,63.0,420.0,2Story,0,Attchd,2.0,2007,178750
1625,63.0,63.0,402.0,1Story,1,Attchd,2.0,2007,176000
1626,60.0,60.0,482.0,2Story,1,Attchd,2.0,2007,204000
1627,,,420.0,1Story,0,Attchd,2.0,2007,160000
1628,,,402.0,SLvl,1,Attchd,2.0,2007,160000
1629,,,392.0,SLvl,1,Attchd,2.0,2007,163900
1630,,,392.0,2Story,1,Attchd,2.0,2007,168000
1631,160.0,160.0,480.0,1Story,1,Attchd,2.0,2007,154204
1632,,,461.0,1Story,0,Attchd,2.0,2007,170000
1633,,,577.0,2Story,1,Attchd,2.0,2007,207500
1634,38.0,38.0,480.0,1Story,0,Attchd,2.0,2007,182000
1635,35.0,35.0,484.0,1Story,1,Attchd,2.0,2007,212000
1636,86.0,86.0,676.0,1Story,1,Attchd,3.0,2007,377426
1637,98.0,98.0,729.0,2Story,1,BuiltIn,3.0,2007,349265
1638,52.0,52.0,1110.0,1Story,2,Attchd,3.0,2007,591587
1639,195.0,195.0,828.0,1Story,0,2Types,3.0,2007,155000
1640,61.0,61.0,556.0,1Story,1,Attchd,2.0,2007,319900
1641,60.0,60.0,567.0,1Story,1,Attchd,2.0,2007,392000
1642,85.0,85.0,724.0,1Story,1,Attchd,2.0,2007,441929
1643,81.0,81.0,724.0,1Story,1,Attchd,3.0,2007,455000
1644,,,467.0,1Story,1,Attchd,2.0,2007,182900
1645,,,480.0,1Story,0,Attchd,2.0,2007,174000
1646,78.0,78.0,477.0,SLvl,1,BuiltIn,2.0,2007,178000
1647,78.0,78.0,484.0,2Story,1,Attchd,2.0,2007,176000
1648,93.0,93.0,663.0,1Story,1,Attchd,2.0,2007,213000
1649,61.0,61.0,481.0,2Story,1,Attchd,2.0,2007,192000
1650,92.0,92.0,534.0,2Story,1,Attchd,2.0,2007,190000
1651,,,551.0,2Story,1,Attchd,2.0,2007,195000
1652,,,564.0,SLvl,1,Attchd,2.0,2007,148000
1653,79.0,79.0,495.0,1Story,0,Attchd,2.0,2007,151500
1654,80.0,80.0,550.0,SLvl,1,Attchd,2.0,2007,197000
1655,80.0,80.0,478.0,1Story,1,Attchd,2.0,2007,192350
1656,80.0,80.0,462.0,2Story,0,Attchd,2.0,2007,152000
1657,128.0,128.0,944.0,1Story,1,Attchd,2.0,2007,170000
1658,70.0,70.0,487.0,1Story,1,Attchd,2.0,2007,175000
1659,90.0,90.0,539.0,2Story,1,Attchd,2.0,2007,175000
1660,,,550.0,2Story,1,Attchd,2.0,2007,197900
1661,64.0,64.0,585.0,SLvl,1,Attchd,2.0,2007,174000
1662,80.0,80.0,488.0,2Story,1,Attchd,2.0,2007,178900
1663,70.0,70.0,288.0,SLvl,0,BuiltIn,1.0,2007,139000
1664,,,576.0,1Story,0,Detchd,2.0,2007,143250
1665,,,484.0,2Story,0,Attchd,2.0,2007,184000
1666,63.0,63.0,576.0,1Story,0,Detchd,2.0,2007,155000
1667,66.0,66.0,368.0,1Story,0,Attchd,1.0,2007,133000
1668,61.0,61.0,280.0,1Story,0,Detchd,1.0,2007,119500
1669,70.0,70.0,480.0,1Story,0,Detchd,4.0,2007,123000
1670,,,684.0,1Story,0,Detchd,1.0,2007,110000
1671,,,270.0,1Story,0,Basment,1.0,2007,128000
1672,60.0,60.0,528.0,1Story,0,Detchd,2.0,2007,120500
1673,34.0,34.0,367.0,SFoyer,0,Attchd,1.0,2007,133000
1674,33.0,33.0,511.0,1Story,1,Attchd,2.0,2007,155000
1675,26.0,26.0,522.0,1Story,1,Attchd,2.0,2007,177000
1676,21.0,21.0,264.0,2Story,0,Detchd,1.0,2007,113500
1677,21.0,21.0,264.0,2Story,0,Detchd,1.0,2007,113000
1678,21.0,21.0,264.0,2Story,0,Detchd,1.0,2007,113700
1679,24.0,24.0,440.0,2Story,0,Detchd,2.0,2007,106000
1680,24.0,24.0,440.0,2Story,0,Detchd,2.0,2007,122500
1681,,,440.0,1Story,1,Attchd,2.0,2007,128000
1682,24.0,24.0,440.0,2Story,1,Detchd,2.0,2007,155000
1683,24.0,24.0,319.0,1Story,0,Attchd,1.0,2007,142500
1684,65.0,65.0,360.0,1Story,0,Detchd,1.0,2007,129250
1685,96.0,96.0,730.0,1Story,1,Attchd,3.0,2007,356000
1686,90.0,90.0,774.0,1Story,1,Attchd,3.0,2007,314813
1687,93.0,93.0,818.0,1Story,0,Attchd,3.0,2007,318000
1688,91.0,91.0,856.0,1Story,1,Attchd,3.0,2007,322400
1689,93.0,93.0,928.0,1Story,1,Attchd,3.0,2007,318000
1690,110.0,110.0,938.0,1Story,1,Attchd,3.0,2007,345474
1691,107.0,107.0,732.0,1Story,1,Attchd,3.0,2007,415298
1692,107.0,107.0,1040.0,2Story,1,Attchd,3.0,2007,492000
1693,110.0,110.0,670.0,2Story,1,BuiltIn,3.0,2007,338931
1694,105.0,105.0,878.0,1Story,2,Attchd,3.0,2007,450000
1695,109.0,109.0,947.0,2Story,1,Attchd,3.0,2007,280000
1696,107.0,107.0,932.0,1Story,2,Attchd,3.0,2007,479069
1697,110.0,110.0,895.0,1Story,1,Attchd,3.0,2007,395000
1698,105.0,105.0,694.0,2Story,1,BuiltIn,3.0,2007,380000
1699,98.0,98.0,866.0,1Story,1,Attchd,3.0,2007,250000
1700,110.0,110.0,908.0,1Story,1,Attchd,3.0,2007,440000
1701,118.0,118.0,814.0,2Story,1,BuiltIn,3.0,2007,418000
1702,59.0,59.0,1174.0,1Story,1,Attchd,3.0,2007,500067
1703,134.0,134.0,728.0,2Story,1,Detchd,2.0,2007,260116
1704,76.0,76.0,852.0,2Story,1,BuiltIn,3.0,2007,317000
1705,82.0,82.0,786.0,2Story,2,BuiltIn,3.0,2007,319500
1706,86.0,86.0,789.0,2Story,1,Attchd,3.0,2007,325624
1707,94.0,94.0,843.0,1Story,1,Attchd,3.0,2007,372000
1708,99.0,99.0,916.0,2Story,1,BuiltIn,3.0,2007,342000
1709,99.0,99.0,872.0,2Story,1,BuiltIn,3.0,2007,354000
1710,110.0,110.0,818.0,2Story,1,Attchd,3.0,2007,350000
1711,93.0,93.0,656.0,2Story,1,BuiltIn,3.0,2007,285000
1712,,,774.0,2Story,1,Attchd,3.0,2007,281500
1713,70.0,70.0,878.0,1Story,0,Attchd,3.0,2007,245700
1714,71.0,71.0,554.0,1Story,0,Attchd,2.0,2007,232698
1715,92.0,92.0,876.0,2Story,0,BuiltIn,3.0,2007,250000
1716,61.0,61.0,460.0,1Story,1,Attchd,2.0,2007,194700
1717,34.0,34.0,631.0,1Story,1,Attchd,2.0,2007,204000
1718,34.0,34.0,631.0,1Story,1,Attchd,2.0,2007,200000
1719,41.0,41.0,460.0,1Story,1,Attchd,2.0,2007,207000
1720,34.0,34.0,627.0,1Story,1,Attchd,2.0,2007,209500
1721,34.0,34.0,627.0,1Story,1,Attchd,2.0,2007,209500
1722,44.0,44.0,484.0,1Story,1,Attchd,2.0,2007,202500
1723,48.0,48.0,564.0,1Story,1,Attchd,2.0,2007,280000
1724,60.0,60.0,556.0,1Story,1,Attchd,2.0,2007,277500
1725,68.0,68.0,617.0,1Story,1,Attchd,2.0,2007,318061
1726,48.0,48.0,550.0,1Story,1,Attchd,2.0,2007,221370
1727,48.0,48.0,478.0,1Story,1,Attchd,2.0,2007,200000
1728,59.0,59.0,572.0,2Story,0,Attchd,2.0,2007,181755
1729,65.0,65.0,400.0,2Story,1,Attchd,2.0,2007,176000
1730,65.0,65.0,393.0,2Story,1,Attchd,2.0,2007,178900
1731,58.0,58.0,454.0,2Story,0,BuiltIn,2.0,2007,168165
1732,62.0,62.0,440.0,2Story,1,Attchd,2.0,2007,171925
1733,63.0,63.0,350.0,2Story,1,BuiltIn,3.0,2007,198444
1734,88.0,88.0,388.0,1Story,0,Attchd,2.0,2007,203000
1735,65.0,65.0,400.0,2Story,1,Attchd,2.0,2007,179540
1736,73.0,73.0,436.0,1Story,0,Attchd,2.0,2007,176485
1737,73.0,73.0,396.0,1Story,0,Attchd,2.0,2007,181134
1738,73.0,73.0,432.0,2Story,1,BuiltIn,2.0,2007,156932
1739,72.0,72.0,440.0,2Story,0,Attchd,2.0,2007,166000
1740,64.0,64.0,400.0,2Story,0,Attchd,2.0,2007,177594
1741,64.0,64.0,462.0,1Story,0,Attchd,2.0,2007,173500
1742,53.0,53.0,648.0,1Story,1,Attchd,3.0,2007,172500
1743,53.0,53.0,648.0,1Story,1,Attchd,3.0,2007,194201
1744,,,630.0,1Story,1,Attchd,3.0,2007,226500
1745,53.0,53.0,388.0,1Story,1,Attchd,2.0,2007,185485
1746,182.0,182.0,630.0,1Story,1,Attchd,3.0,2007,259000
1747,65.0,65.0,437.0,SLvl,0,Attchd,2.0,2007,188500
1748,87.0,87.0,400.0,SLvl,1,BuiltIn,2.0,2007,175000
1749,59.0,59.0,434.0,2Story,1,BuiltIn,2.0,2007,215000
1750,59.0,59.0,534.0,1Story,1,Attchd,2.0,2007,206580
1751,62.0,62.0,440.0,2Story,1,Attchd,2.0,2007,183500
1752,,,400.0,SLvl,1,BuiltIn,2.0,2007,165500
1753,63.0,63.0,434.0,2Story,1,BuiltIn,2.0,2007,211000
1754,,,463.0,2Story,1,Attchd,2.0,2007,181000
1755,,,435.0,2Story,1,BuiltIn,2.0,2007,219500
1756,62.0,62.0,460.0,2Story,1,Attchd,2.0,2007,175000
1757,76.0,76.0,400.0,SLvl,1,BuiltIn,2.0,2007,170000
1758,,,400.0,2Story,0,Attchd,2.0,2007,162000
1759,58.0,58.0,442.0,2Story,1,Attchd,2.0,2007,187000
1760,59.0,59.0,460.0,2Story,1,Attchd,2.0,2007,185000
1761,160.0,160.0,813.0,2Story,2,Attchd,3.0,2007,745000
1762,100.0,100.0,925.0,2Story,2,Attchd,3.0,2007,384500
1763,,,648.0,2Story,1,BuiltIn,3.0,2007,248000
1764,,,804.0,1Story,2,Attchd,3.0,2007,466500
1765,89.0,89.0,806.0,2Story,1,Attchd,3.0,2007,410000
1766,74.0,74.0,758.0,2Story,1,Attchd,3.0,2007,322500
1767,83.0,83.0,600.0,2Story,1,BuiltIn,3.0,2007,252000
1768,104.0,104.0,832.0,2Story,2,Attchd,3.0,2007,755000
1769,92.0,92.0,455.0,2Story,1,Attchd,2.0,2007,269790
1770,95.0,95.0,834.0,2Story,1,Attchd,3.0,2007,315750
1771,82.0,82.0,721.0,2Story,1,Attchd,3.0,2007,290000
1772,65.0,65.0,752.0,2Story,1,Attchd,3.0,2007,290000
1773,,,546.0,1Story,1,Attchd,2.0,2007,430000
1774,88.0,88.0,517.0,2Story,1,Attchd,2.0,2007,263000
1775,82.0,82.0,933.0,2Story,1,Attchd,3.0,2007,330000
1776,75.0,75.0,605.0,1Story,0,Attchd,2.0,2007,213133
1777,91.0,91.0,852.0,1Story,1,Attchd,3.0,2007,260261
1778,84.0,84.0,788.0,1Story,1,Attchd,3.0,2007,320000
1779,49.0,49.0,754.0,1Story,0,Attchd,3.0,2007,282922
1780,76.0,76.0,484.0,1Story,1,Attchd,2.0,2007,215000
1781,98.0,98.0,1092.0,1Story,1,Attchd,3.0,2007,419005
1782,116.0,116.0,865.0,1Story,1,Attchd,3.0,2007,255000
1783,75.0,75.0,895.0,1Story,1,Attchd,3.0,2007,147000
1784,85.0,85.0,480.0,1Story,1,Attchd,2.0,2007,235876
1785,79.0,79.0,786.0,1Story,1,Attchd,3.0,2007,311872
1786,83.0,83.0,954.0,1Story,0,Attchd,3.0,2007,248328
1787,85.0,85.0,825.0,1Story,1,Attchd,3.0,2007,227000
1788,74.0,74.0,484.0,1Story,0,Attchd,2.0,2007,260000
1789,76.0,76.0,474.0,1Story,0,Attchd,2.0,2007,225000
1790,70.0,70.0,672.0,1Story,1,Attchd,2.0,2007,249000
1791,75.0,75.0,636.0,1Story,1,Attchd,2.0,2007,307000
1792,70.0,70.0,574.0,2Story,0,Attchd,3.0,2007,250000
1793,75.0,75.0,859.0,2Story,0,BuiltIn,3.0,2007,221300
1794,72.0,72.0,598.0,1Story,0,Attchd,2.0,2007,208900
1795,75.0,75.0,575.0,1Story,0,Attchd,2.0,2007,210400
1796,72.0,72.0,590.0,2Story,0,Attchd,2.0,2007,255000
1797,81.0,81.0,561.0,2Story,0,Attchd,2.0,2007,212109
1798,75.0,75.0,1025.0,2Story,1,Attchd,3.0,2007,270000
1799,75.0,75.0,550.0,2Story,1,BuiltIn,2.0,2007,303477
1800,112.0,112.0,880.0,2Story,1,Attchd,3.0,2007,310013
1801,84.0,84.0,826.0,1Story,0,Attchd,3.0,2007,249700
1802,84.0,84.0,578.0,2Story,0,Attchd,2.0,2007,227875
1803,84.0,84.0,594.0,1Story,1,Attchd,2.0,2007,261329
1804,100.0,100.0,658.0,1Story,1,Attchd,3.0,2007,253000
1805,85.0,85.0,744.0,2Story,1,BuiltIn,3.0,2007,265000
1806,102.0,102.0,610.0,2Story,1,Attchd,2.0,2007,340000
1807,63.0,63.0,0.0,1Story,0,,0.0,2007,146000
1808,63.0,63.0,0.0,1Story,0,,0.0,2007,147000
1809,60.0,60.0,576.0,1Story,0,Detchd,2.0,2007,149000
1810,65.0,65.0,566.0,1Story,0,Attchd,2.0,2007,181000
1811,70.0,70.0,471.0,2Story,0,Attchd,2.0,2007,201000
1812,,,492.0,2Story,0,Attchd,2.0,2007,191750
1813,65.0,65.0,539.0,1Story,0,Attchd,2.0,2007,179000
1814,,,514.0,1Story,1,Attchd,2.0,2007,215000
1815,50.0,50.0,529.0,1Story,0,Attchd,2.0,2007,179200
1816,50.0,50.0,283.0,2Story,2,Attchd,1.0,2007,128000
1817,,,504.0,SFoyer,0,Attchd,2.0,2007,144000
1818,60.0,60.0,630.0,1Story,2,Detchd,2.0,2007,144000
1819,64.0,64.0,308.0,1Story,0,Detchd,1.0,2007,120750
1820,80.0,80.0,624.0,1Story,0,Detchd,2.0,2007,132500
1821,70.0,70.0,576.0,1Story,0,Detchd,2.0,2007,132000
1822,,,264.0,1Story,0,Detchd,1.0,2007,132500
1823,85.0,85.0,544.0,1Story,0,Attchd,2.0,2007,129000
1824,40.0,40.0,349.0,1Story,1,Attchd,1.0,2007,143900
1825,84.0,84.0,686.0,1Story,0,Detchd,2.0,2007,145000
1826,,,572.0,1Story,0,Detchd,2.0,2007,128500
1827,,,288.0,1Story,0,Attchd,1.0,2007,125500
1828,,,564.0,2Story,1,Attchd,2.0,2007,300000
1829,,,518.0,2Story,2,Attchd,2.0,2007,294000
1830,44.0,44.0,431.0,1Story,0,Attchd,2.0,2007,129000
1831,,,611.0,SFoyer,2,Basment,2.0,2007,171000
1832,43.0,43.0,542.0,1Story,1,Attchd,2.0,2007,147000
1833,,,750.0,2Story,1,Attchd,2.0,2007,302000
1834,85.0,85.0,541.0,1.5Fin,1,Attchd,2.0,2007,285000
1835,45.0,45.0,540.0,1Story,1,Attchd,2.0,2007,214000
1836,80.0,80.0,484.0,1Story,0,Attchd,2.0,2007,166000
1837,32.0,32.0,476.0,1Story,0,Attchd,2.0,2007,193800
1838,47.0,47.0,466.0,1Story,1,Attchd,2.0,2007,208900
1839,40.0,40.0,466.0,1Story,1,Attchd,2.0,2007,194000
1840,30.0,30.0,528.0,1Story,0,Attchd,2.0,2007,207500
1841,35.0,35.0,569.0,1Story,0,Attchd,2.0,2007,199900
1842,35.0,35.0,528.0,2Story,0,Detchd,2.0,2007,164700
1843,24.0,24.0,440.0,2Story,1,Detchd,2.0,2007,176500
1844,34.0,34.0,440.0,2Story,1,Detchd,2.0,2007,176000
1845,,,440.0,2Story,1,Detchd,2.0,2007,168500
1846,24.0,24.0,440.0,2Story,0,Detchd,2.0,2007,177000
1847,,,440.0,2Story,1,Detchd,2.0,2007,177000
1848,,,480.0,2Story,0,Detchd,2.0,2007,148800
1849,24.0,24.0,492.0,2Story,0,Detchd,2.0,2007,174000
1850,66.0,66.0,576.0,2Story,1,Detchd,2.0,2007,239000
1851,73.0,73.0,625.0,1Story,0,Detchd,2.0,2007,204000
1852,,,552.0,2Story,2,Detchd,2.0,2007,301000
1853,106.0,106.0,1105.0,2Story,2,Attchd,2.0,2007,312500
1854,50.0,50.0,478.0,1Story,1,Attchd,2.0,2007,279700
1855,80.0,80.0,546.0,1Story,1,Attchd,2.0,2007,255000
1856,,,588.0,SLvl,1,Attchd,2.0,2007,194000
1857,90.0,90.0,528.0,1Story,1,Attchd,2.0,2007,218000
1858,40.0,40.0,571.0,1Story,2,Attchd,2.0,2007,213750
1859,80.0,80.0,512.0,SLvl,1,Attchd,2.0,2007,187000
1860,80.0,80.0,460.0,1Story,1,Attchd,2.0,2007,181500
1861,94.0,94.0,676.0,1Story,2,Attchd,2.0,2007,373000
1862,,,600.0,1.5Fin,1,BuiltIn,2.0,2007,190000
1863,,,650.0,2Story,1,Attchd,2.0,2007,226000
1864,78.0,78.0,412.0,1Story,0,Attchd,2.0,2007,143450
1865,80.0,80.0,570.0,2Story,1,Attchd,2.0,2007,240050
1866,,,480.0,SFoyer,0,Attchd,2.0,2007,162500
1867,130.0,130.0,528.0,1Story,0,Attchd,2.0,2007,164000
1868,108.0,108.0,515.0,1Story,1,Attchd,2.0,2007,185000
1869,80.0,80.0,472.0,1Story,1,Attchd,2.0,2007,188500
1870,78.0,78.0,473.0,2Story,1,Attchd,2.0,2007,255000
1871,,,528.0,1Story,0,Detchd,2.0,2007,136905
1872,88.0,88.0,484.0,1Story,1,Attchd,2.0,2007,158500
1873,80.0,80.0,528.0,1Story,1,Attchd,2.0,2007,175500
1874,80.0,80.0,311.0,1Story,0,Attchd,1.0,2007,127000
1875,70.0,70.0,308.0,1Story,0,Attchd,1.0,2007,127000
1876,,,318.0,1Story,1,Attchd,1.0,2007,143000
1877,79.0,79.0,515.0,1Story,0,Attchd,2.0,2007,156000
1878,,,484.0,1Story,1,Detchd,1.0,2007,144000
1879,,,352.0,1Story,0,Detchd,1.0,2007,119000
1880,,,530.0,1Story,0,CarPort,3.0,2007,103000
1881,,,286.0,1Story,1,Attchd,1.0,2007,139900
1882,,,301.0,1Story,0,Attchd,1.0,2007,151500
1883,80.0,80.0,461.0,1Story,0,Detchd,2.0,2007,126500
1884,65.0,65.0,264.0,SLvl,0,Attchd,1.0,2007,145000
1885,70.0,70.0,297.0,1Story,0,Attchd,1.0,2007,120000
1886,74.0,74.0,396.0,1Story,1,Detchd,2.0,2007,124000
1887,,,294.0,1Story,0,Attchd,1.0,2007,106500
1888,,,440.0,1Story,1,Attchd,2.0,2007,140500
1889,76.0,76.0,784.0,1Story,1,Detchd,2.0,2007,137500
1890,70.0,70.0,312.0,1Story,0,Detchd,1.0,2007,117600
1891,80.0,80.0,440.0,1Story,1,Attchd,2.0,2007,163500
1892,80.0,80.0,440.0,SLvl,0,Attchd,2.0,2007,161000
1893,85.0,85.0,309.0,SLvl,0,Attchd,1.0,2007,158000
1894,80.0,80.0,539.0,2Story,1,Attchd,2.0,2007,224500
1895,,,286.0,1Story,1,Attchd,1.0,2007,147000
1896,,,510.0,1Story,1,Attchd,2.0,2007,200000
1897,,,572.0,1Story,2,Attchd,2.0,2007,181900
1898,75.0,75.0,624.0,1Story,0,Detchd,2.0,2007,150750
1899,70.0,70.0,462.0,1Story,0,CarPort,2.0,2007,101800
1900,57.0,57.0,306.0,1Story,1,Attchd,1.0,2007,124000
1901,85.0,85.0,512.0,1.5Unf,0,Attchd,2.0,2007,138500
1902,50.0,50.0,0.0,1Story,0,,0.0,2007,39300
1903,50.0,50.0,0.0,1Story,0,,0.0,2007,64500
1904,51.0,51.0,0.0,1.5Fin,0,,0.0,2007,64000
1905,50.0,50.0,308.0,1Story,0,Detchd,1.0,2007,112000
1906,100.0,100.0,540.0,2Story,1,Attchd,2.0,2007,165000
1907,80.0,80.0,288.0,1Story,0,Attchd,1.0,2007,144000
1908,95.0,95.0,400.0,2Story,0,Detchd,2.0,2007,137000
1909,79.0,79.0,240.0,1.5Fin,1,Attchd,1.0,2007,105000
1910,79.0,79.0,312.0,2Story,2,Attchd,1.0,2007,146500
1911,63.0,63.0,792.0,1Story,0,Detchd,3.0,2007,126000
1912,,,432.0,SFoyer,1,Basment,2.0,2007,175000
1913,100.0,100.0,525.0,SLvl,1,Attchd,2.0,2007,158500
1914,70.0,70.0,275.0,1Story,0,Attchd,1.0,2007,114500
1915,78.0,78.0,315.0,1.5Fin,0,Attchd,1.0,2007,144000
1916,,,596.0,2Story,1,CarPort,2.0,2007,129000
1917,73.0,73.0,315.0,1Story,0,Attchd,1.0,2007,141000
1918,65.0,65.0,308.0,1Story,0,Detchd,1.0,2007,131000
1919,60.0,60.0,692.0,1Story,0,2Types,2.0,2007,142100
1920,70.0,70.0,308.0,1Story,0,Attchd,1.0,2007,139000
1921,75.0,75.0,301.0,1Story,0,Attchd,1.0,2007,157900
1922,80.0,80.0,260.0,1Story,0,Attchd,1.0,2007,139400
1923,90.0,90.0,336.0,1Story,2,Attchd,1.0,2007,150000
1924,70.0,70.0,336.0,1Story,1,Attchd,1.0,2007,120000
1925,80.0,80.0,464.0,1Story,3,Attchd,2.0,2007,174850
1926,72.0,72.0,308.0,1Story,0,Attchd,1.0,2007,116000
1927,72.0,72.0,286.0,1Story,0,Attchd,1.0,2007,135000
1928,,,484.0,1Story,1,Attchd,2.0,2007,163500
1929,70.0,70.0,310.0,1Story,1,Attchd,1.0,2007,130000
1930,75.0,75.0,336.0,1Story,0,Attchd,1.0,2007,129500
1931,60.0,60.0,336.0,1Story,0,Detchd,1.0,2007,142000
1932,70.0,70.0,484.0,1Story,0,Detchd,2.0,2007,128600
1933,60.0,60.0,410.0,1Story,0,Detchd,2.0,2007,125000
1934,68.0,68.0,293.0,1Story,0,Attchd,1.0,2007,136000
1935,66.0,66.0,240.0,1Story,0,Attchd,1.0,2007,134500
1936,71.0,71.0,252.0,1Story,0,Detchd,1.0,2007,127000
1937,60.0,60.0,572.0,SLvl,1,Detchd,2.0,2007,130000
1938,55.0,55.0,352.0,1.5Fin,0,Detchd,1.0,2007,115000
1939,70.0,70.0,390.0,1Story,2,Attchd,1.0,2007,116900
1940,70.0,70.0,252.0,1Story,0,Attchd,1.0,2007,132000
1941,75.0,75.0,280.0,1Story,1,Attchd,1.0,2007,153000
1942,,,420.0,1Story,0,Detchd,1.0,2007,112500
1943,60.0,60.0,0.0,1.5Fin,0,,0.0,2007,138000
1944,60.0,60.0,576.0,1.5Unf,0,Detchd,2.0,2007,135000
1945,,,371.0,1.5Fin,1,Attchd,1.0,2007,156000
1946,113.0,113.0,1200.0,2Story,0,BuiltIn,3.0,2007,301600
1947,60.0,60.0,240.0,1.5Fin,0,Detchd,1.0,2007,109000
1948,55.0,55.0,0.0,1.5Unf,0,,0.0,2007,103200
1949,60.0,60.0,580.0,1.5Fin,0,Detchd,2.0,2007,128500
1950,60.0,60.0,216.0,1Story,0,Detchd,1.0,2007,64500
1951,60.0,60.0,0.0,2Story,0,,0.0,2007,148000
1952,60.0,60.0,216.0,1Story,0,Detchd,1.0,2007,86000
1953,93.0,93.0,276.0,SLvl,2,BuiltIn,1.0,2007,172000
1954,75.0,75.0,240.0,1Story,0,Attchd,1.0,2007,120000
1955,66.0,66.0,288.0,1Story,0,Attchd,1.0,2007,128500
1956,70.0,70.0,504.0,2Story,2,Attchd,2.0,2007,135000
1957,60.0,60.0,576.0,1.5Fin,1,Detchd,2.0,2007,122900
1958,60.0,60.0,240.0,1Story,1,Detchd,1.0,2007,119200
1959,78.0,78.0,315.0,1.5Fin,1,Attchd,1.0,2007,143000
1960,60.0,60.0,276.0,1Story,0,Attchd,1.0,2007,119000
1961,60.0,60.0,357.0,1Story,1,Attchd,1.0,2007,102000
1962,60.0,60.0,720.0,1Story,0,Detchd,2.0,2007,129000
1963,70.0,70.0,254.0,1Story,0,Attchd,1.0,2007,135000
1964,,,286.0,1Story,0,Attchd,1.0,2007,152000
1965,70.0,70.0,338.0,1Story,1,Attchd,1.0,2007,140000
1966,70.0,70.0,324.0,1Story,0,Attchd,1.0,2007,152000
1967,80.0,80.0,351.0,1Story,2,Attchd,1.0,2007,156500
1968,80.0,80.0,0.0,1Story,0,,0.0,2007,141000
1969,70.0,70.0,300.0,1Story,0,Attchd,1.0,2007,99000
1970,80.0,80.0,440.0,2Story,1,Attchd,2.0,2007,187000
1971,69.0,69.0,264.0,2Story,1,Attchd,1.0,2007,169500
1972,60.0,60.0,294.0,1Story,0,Detchd,1.0,2007,125500
1973,66.0,66.0,288.0,SFoyer,1,Attchd,1.0,2007,130000
1974,60.0,60.0,576.0,1Story,0,Detchd,2.0,2007,103000
1975,60.0,60.0,360.0,2Story,0,Detchd,2.0,2007,132000
1976,50.0,50.0,576.0,1.5Fin,0,Detchd,2.0,2007,127500
1977,56.0,56.0,184.0,1Story,1,Detchd,1.0,2007,89500
1978,60.0,60.0,672.0,SFoyer,0,Detchd,2.0,2007,140000
1979,56.0,56.0,180.0,1Story,1,Detchd,1.0,2007,99900
1980,60.0,60.0,273.0,1Story,0,Detchd,1.0,2007,100000
1981,60.0,60.0,379.0,1Story,2,Detchd,2.0,2007,130000
1982,120.0,120.0,576.0,1.5Fin,1,Detchd,2.0,2007,135000
1983,50.0,50.0,308.0,1.5Fin,0,Detchd,1.0,2007,120000
1984,50.0,50.0,672.0,1Story,0,Detchd,2.0,2007,89471
1985,50.0,50.0,252.0,1.5Fin,0,Detchd,1.0,2007,85000
1986,50.0,50.0,308.0,1Story,0,Detchd,1.0,2007,108500
1987,57.0,57.0,342.0,2Story,0,Detchd,2.0,2007,137000
1988,40.0,40.0,0.0,1Story,0,,0.0,2007,110500
1989,60.0,60.0,480.0,1Story,0,Detchd,2.0,2007,100000
1990,,,816.0,2Story,0,Detchd,2.0,2007,184900
1991,53.0,53.0,374.0,2Story,1,Detchd,1.0,2007,145000
1992,60.0,60.0,250.0,1.5Fin,0,Detchd,1.0,2007,125000
1993,35.0,35.0,480.0,2Story,0,Detchd,2.0,2007,114000
1994,85.0,85.0,560.0,2Story,0,Detchd,2.0,2007,90000
1995,56.0,56.0,468.0,1.5Fin,0,Detchd,2.0,2007,144100
1996,90.0,90.0,205.0,2Story,0,Detchd,1.0,2007,117500
1997,60.0,60.0,336.0,2Story,1,Detchd,1.0,2007,124500
